,full_name,age,league,position,Current Club,Shooting,shot/goal conversion,Vision,Crossing,Dribbling,Possession,Interceptions,Tackling,Aerials won,pace,Defense,height_cm,weight_kg,preferred_foot,player_face_url,player_positions,club_name
3265,Sergio Camello Pérez,22,La Liga,Forward,Rayo Vallecano,20.861389258680454,9.523809523809524,21.414141414141415,0.9456264775413711,9.711684370257968,65.50798202185766,2.8169014084507045,12.808988764044942,7.2737448784718515,59.09090909090909,24.187530626187186,177.0,69.0,Right,https://cdn.sofifa.net/players/248/805/23_120.png,ST,Rayo Vallecano
3271,Nicolò Fagioli,22,Serie A,Midfielder,Juventus,32.10126522671957,30.508474576271187,17.97979797979798,9.692671394799053,7.132018209408194,80.47979442817655,16.549295774647888,37.30337078651685,0.9207368598952173,68.18181818181819,45.58003101917332,178.0,72.0,Right,https://cdn.sofifa.net/players/260/823/23_120.png,"CDM, CM, CAM",Juventus
3272,Khvicha Kvaratskhelia,22,Serie A,Midfielder,Napoli,41.21645606932431,19.282511210762333,38.58585858585858,12.529550827423167,39.30197268588771,76.0597188667696,6.338028169014085,34.157303370786515,2.2112184430554427,77.27272727272727,39.336436870784155,183.0,70.0,Right,https://cdn.sofifa.net/players/247/635/23_120.png,"LW, CAM",Napoli
3280,Kangin Lee,22,La Liga,Midfielder,RCD Mallorca,25.403715922903285,19.387755102040817,33.33333333333333,41.134751773049636,42.792109256449166,70.36162153549898,13.380281690140848,29.213483146067414,5.189475173907837,62.121212121212125,37.61803758612669,173.0,68.0,Left,https://cdn.sofifa.net/players/243/780/22_120.png,"ST, CAM, RM",RCD Mallorca
3282,Martín Adrián Satriano Costa,22,Serie A,Forward,Empoli,7.279427369720824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.515151515151516,0.0,187.0,75.0,Right,https://cdn.sofifa.net/players/264/325/23_120.png,ST,Empoli
3287,Anthony Gordon,22,Premier League,Forward,Newcastle United,26.015387434147343,16.312056737588655,16.565656565656564,8.274231678486997,16.08497723823976,68.82487436886487,12.323943661971832,60.674157303370784,3.5705625208905434,0.0,53.35191277883773,0.0,0.0,,,,
3291,Largie Ramazani,22,La Liga,Forward,Almería,19.054770987469784,9.793814432989691,16.96969696969697,7.565011820330969,31.259484066767833,49.839261900399606,31.690140845070427,21.79775280898876,2.5181558668224646,84.84848484848484,34.29730212977314,167.0,55.0,Right,https://cdn.sofifa.net/players/243/134/23_120.png,"RM, LM, ST",Almería
3294,Matheus Nunes Fagundes de Araújo,22,Liga NOS,Midfielder,Santa Clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.96969696969697,0.0,185.0,75.0,Left,https://cdn.sofifa.net/players/271/562/23_120.png,CAM,Santa Clara
3295,Remco Balk,22,Eredivisie,Forward,Cambuur,10.241913104721906,7.476635514018691,15.353535353535353,10.874704491725767,12.746585735963581,50.671059877770176,10.91549295774648,46.29213483146067,5.359250806642009,0.0,40.471824544090296,0.0,0.0,,,,
3298,Charles De Ketelaere,22,Serie A,Midfielder,AC Milan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3299,Amin Sarr,22,Eredivisie,Forward,Heerenveen,26.347785447136822,11.814345991561181,22.22222222222222,10.401891252955082,20.94081942336874,67.22435344072508,9.859154929577468,16.179775280898873,6.4369974541879875,0.0,28.767172747622194,0.0,0.0,,,,
3306,Nuno Miguel Reis Lima,22,Liga NOS,Defender,Paços de Ferreira,11.774873112150301,13.793103448275865,3.03030303030303,0.9456264775413711,0.606980273141123,80.81083949516295,51.760563380281695,22.24719101123595,13.208525709948772,48.484848484848484,49.77170878545026,184.0,76.0,Right,https://cdn.sofifa.net/players/258/642/23_120.png,CB,Paços de Ferreira
3307,Ivan Ilić,22,Serie A,Midfielder,Torino,19.492020394954935,20.454545454545453,25.858585858585858,27.186761229314413,9.408194233687405,78.30989688260294,20.422535211267608,34.8314606741573,7.251991622760534,48.484848484848484,45.1029599675221,188.0,80.0,Right,https://cdn.sofifa.net/players/238/873/23_120.png,ST,Torino
3315,Liam van Gelderen,22,Eredivisie,Defender,Groningen,15.882386988481796,16.0,16.96969696969697,9.929078014184395,22.91350531107739,57.9648299103263,44.3661971830986,64.2696629213483,13.765918738629473,0.0,63.23536091101744,0.0,0.0,,,,
3316,William Saliba,22,Premier League,Defender,Arsenal,25.68855774273382,31.818181818181824,4.444444444444444,0.9456264775413711,4.552352048558422,91.66744328468985,25.000000000000004,28.539325842696627,14.529425820987234,75.75757575757575,47.04660079205644,193.0,85.0,Right,https://cdn.sofifa.net/players/243/715/23_120.png,CB,Arsenal
3320,Khéphren Thuram,22,Ligue 1,Midfielder,Nice,10.147080575974483,8.333333333333334,26.262626262626263,2.6004728132387704,24.58270106221548,83.88035971457606,45.77464788732395,41.79775280898876,4.1168599824282825,65.15151515151516,58.7085669462752,192.0,81.0,Right,https://cdn.sofifa.net/players/247/246/23_120.png,"CM, CDM",Nice
3325,Remi Vita,22,Eredivisie,Defender,Fortuna Sittard,9.926491867801124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.60606060606061,0.0,170.0,66.0,Left,https://cdn.sofifa.net/players/258/468/23_120.png,"LB, LWB",Fortuna Sittard
3331,Can Bozdogan,22,Eredivisie,Midfielder,Utrecht,5.188848021805133,2.8409090909090913,24.040404040404038,25.768321513002363,25.1896813353566,78.67638153344791,34.85915492957747,48.98876404494382,3.6439196661078013,0.0,57.419195394406486,0.0,0.0,,,,
3334,Sinaly Diomande,22,Ligue 1,Defender,Olympique Lyonnais,0.0,0.0,2.8282828282828283,1.1820330969267139,6.980273141122915,80.92038392888273,71.12676056338029,45.39325842696629,20.427527194076507,53.03030303030303,68.57621703047134,184.0,74.0,Right,https://cdn.sofifa.net/players/257/204/23_120.png,CB,Olympique Lyonnais
3338,Nicolás Melamed Ribaudo,22,La Liga,Midfielder,RCD Espanyol,4.632362871640525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3339,Manuel Ugarte Ribeiro,22,Liga NOS,Midfielder,Sporting CP,0.0,0.0,11.515151515151514,0.0,22.306525037936268,92.93050220900966,70.42253521126761,100.0,5.040140011145167,62.121212121212125,99.99999999999999,182.0,77.0,Right,https://cdn.sofifa.net/players/253/306/23_120.png,"CM, CDM",Sporting CP
3340,Enric Llansana,22,Eredivisie,Midfielder,Go Ahead Eagles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.878787878787875,0.0,183.0,72.0,Right,https://cdn.sofifa.net/players/261/776/23_120.png,"CDM, CB, CM",Go Ahead Eagles
3341,Neco Williams,22,Premier League,Defender,Nottingham Forest,6.584900545967082,4.9504950495049505,15.353535353535353,22.695035460992905,12.29135053110774,42.94074889738815,56.69014084507043,76.85393258426966,6.361967775262128,63.63636363636364,69.81406248254599,183.0,72.0,Right,https://cdn.sofifa.net/players/243/057/23_120.png,"RB, RWB",Nottingham Forest
3343,Santiago Tomás Giménez,22,Eredivisie,Forward,Feyenoord,61.07637671526041,22.292993630573246,18.585858585858585,0.0,7.738998482549317,49.78406911827409,4.929577464788734,13.48314606741573,11.658525885544005,65.15151515151516,21.095264049311663,182.0,69.0,Left,https://cdn.sofifa.net/players/245/152/23_120.png,ST,Feyenoord
3344,Mickey van de Ven,22,Bundesliga,Defender,Wolfsburg,8.389486675367401,9.67741935483871,3.8383838383838382,2.1276595744680846,8.04248861911988,85.50200699374966,28.521126760563387,31.685393258426963,8.273456211600541,0.0,48.11682482353045,0.0,0.0,,,,
3349,Flavius Daniliuc,22,Serie A,Defender,Salernitana,0.0,0.0,5.858585858585858,0.0,1.213960546282246,81.61517439547893,40.845070422535215,49.43820224719101,12.451301669456127,36.36363636363636,60.60077865588377,188.0,80.0,Right,https://cdn.sofifa.net/players/252/017/23_120.png,"CB, RB",Salernitana
3351,Fábio Ronaldo da Costa Conceição,22,Liga NOS,Forward,Rio Ave FC,19.445743043589893,15.384615384615385,20.2020202020202,11.820330969267138,23.368740515933233,73.21640022855237,33.45070422535211,32.58426966292134,3.8983747664670036,0.0,46.864445505693695,0.0,0.0,,,,
3354,Elayis Tavsan,22,Eredivisie,Forward,NEC,12.479018348092842,7.8571428571428585,17.777777777777775,10.874704491725767,35.66009104704097,73.92713957029787,7.394366197183099,31.460674157303366,3.570737137602246,83.33333333333334,37.723245448651326,183.0,74.0,Left,https://cdn.sofifa.net/players/262/335/23_120.png,"RW, ST",NEC
3356,Nathan Collins,22,Premier League,Defender,Wolverhampton Wanderers,0.0,0.0,2.0202020202020203,0.0,5.462822458270106,86.42312723466256,37.676056338028175,29.8876404494382,13.202490648663444,59.09090909090909,50.5725249107103,193.0,81.0,Right,https://cdn.sofifa.net/players/248/484/23_120.png,"CB, RB",Wolverhampton Wanderers
3360,Umaro Embaló,22,Eredivisie,Forward,Fortuna Sittard,25.00166962747272,19.78021978021978,22.22222222222222,11.583924349881794,22.15477996965099,51.892238432220324,15.140845070422538,49.21348314606741,1.8987474122247547,80.3030303030303,43.693564113183015,170.0,60.0,Left,https://cdn.sofifa.net/players/234/572/23_120.png,"RM, LM",Fortuna Sittard
3363,Issa Kabore,22,Ligue 1,Defender,Olympique Marseille,17.193433084229113,16.9811320754717,23.23232323232323,20.803782505910164,24.12746585735964,73.63998982999934,27.816901408450708,65.39325842696628,2.062865393741733,87.87878787878788,62.29543416733827,180.0,72.0,Right,https://cdn.sofifa.net/players/253/052/23_120.png,"RWB, RB",Olympique Marseille
3364,Mees Hilgers,22,Eredivisie,Defender,Twente,23.009099098697988,30.76923076923077,4.444444444444444,0.0,5.918057663125949,83.62813048091317,63.380281690140855,52.13483146067415,8.207250139348501,0.0,70.04338601135741,0.0,0.0,,,,
3367,Kouadio Kone,22,Bundesliga,Midfielder,Borussia M'gladbach,4.742657225727203,4.166666666666666,13.939393939393938,0.7092198581560283,28.679817905918057,83.62449272456425,37.32394366197184,60.2247191011236,5.093232248083986,0.0,65.5037200218986,0.0,0.0,,,,
3374,Brennan Johnson,22,Premier League,Forward,Nottingham Forest,28.194314886529703,18.6046511627907,18.585858585858585,6.619385342789598,14.41578148710167,36.00552525277375,5.633802816901409,23.370786516853933,3.819445661585056,86.36363636363637,22.688855396683042,179.0,71.0,Right,https://cdn.sofifa.net/players/251/421/23_120.png,"RW, ST",Nottingham Forest
3376,Moisés Castillo Mosquera,22,Liga NOS,Defender,CS Marítimo,0.0,0.0,4.848484848484848,1.4184397163120566,7.283763277693475,72.87051782253425,94.01408450704227,59.99999999999999,21.84192439862543,0.0,81.78313365559829,0.0,0.0,,,,
3381,Bart van Rooij,22,Eredivisie,Defender,NEC,0.0,0.0,18.383838383838384,15.130023640661937,6.828528072837633,71.14636107369691,36.26760563380282,45.61797752808988,8.037071748411956,72.72727272727273,54.16938986182933,174.0,72.0,Right,https://cdn.sofifa.net/players/262/311/23_120.png,RB,NEC
3382,Jacob Ramsey,22,Premier League,Midfielder,Aston Villa,29.375959673817963,24.39024390243903,28.888888888888886,3.309692671394799,12.898330804248863,76.56446511610892,26.408450704225356,51.23595505617977,4.243668186898999,0.0,55.208478746108256,0.0,0.0,,,,
3384,Anthony Rouault,22,Ligue 1,Defender,Toulouse,10.061546178927669,10.204081632653061,3.2323232323232323,0.0,1.6691957511380882,84.33148807586801,49.647887323943664,37.75280898876404,17.14927934537948,43.93939393939394,58.222616555732586,186.0,77.0,Right,https://cdn.sofifa.net/players/252/512/23_120.png,CB,Toulouse
3386,Patrick Wimmer,22,Bundesliga,Midfielder,Wolfsburg,25.757973769781376,16.92307692307692,42.222222222222214,26.71394799054373,18.81638846737481,40.1312369776,32.04225352112677,46.966292134831455,8.428113513446617,0.0,45.12685886498765,0.0,0.0,,,,
3387,Taylor Booth,22,Eredivisie,Midfielder,Utrecht,13.29548304717605,9.090909090909092,32.323232323232325,37.825059101654844,20.18209408194234,66.30345427040123,13.732394366197186,42.24719101123595,3.0715206185567014,0.0,43.45668313659965,0.0,0.0,,,,
3388,Takefusa Kubo,22,La Liga,Forward,Real Sociedad,32.28722091737418,15.789473684210527,28.080808080808076,15.602836879432623,26.100151745068285,61.6164019735227,10.211267605633804,36.17977528089887,4.575555882167678,72.72727272727273,37.853250002587984,173.0,67.0,Left,https://cdn.sofifa.net/players/237/681/23_120.png,"RM, ST, CAM",Real Sociedad
3390,Rayan Aït Nouri,22,Premier League,Defender,Wolverhampton Wanderers,13.195814065057016,11.940298507462686,11.919191919191917,11.820330969267138,30.65250379362671,74.43923552789639,26.760563380281695,60.44943820224719,9.185856055496677,74.24242424242425,59.678626687592214,180.0,70.0,Left,https://cdn.sofifa.net/players/242/641/23_120.png,"LB, LWB",Wolverhampton Wanderers
3392,Luke Thomas,22,Premier League,Defender,Leicester City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666667,0.0,177.0,68.0,Left,https://cdn.sofifa.net/players/254/470/23_120.png,"LB, LWB",Leicester City
3394,Osame Sahraoui,21,Eredivisie,Midfielder,Heerenveen,10.147080575974483,8.333333333333334,37.97979797979797,11.583924349881794,62.518968133535665,75.83746892848842,17.253521126760564,18.87640449438202,2.721169983217454,0.0,34.9169835925522,0.0,0.0,,,,
3399,Jurriën Timber,21,Eredivisie,Midfielder,Ajax,9.725084786425448,8.695652173913043,9.09090909090909,0.0,7.738998482549317,96.51252228333604,44.014084507042256,32.13483146067415,10.184873606819828,75.75757575757575,56.54078005025033,179.0,77.0,Right,https://cdn.sofifa.net/players/251/805/23_120.png,"CB, RB",Ajax
3400,Abdallah Sima,21,Ligue 1,Forward,Angers SCO,26.756593306212906,15.432098765432098,14.949494949494948,2.3640661938534278,14.871016691957513,63.17481090414958,5.281690140845071,24.269662921348313,16.09530455138883,84.84848484848484,30.55597213099011,188.0,74.0,Right,https://cdn.sofifa.net/players/259/816/23_120.png,"RM, ST",Angers SCO
3401,Quinten Maduro,21,Eredivisie,Midfielder,Feyenoord,14.146811680778205,10.377358490566037,37.17171717171717,0.0,26.251896813353568,80.85273517121169,39.08450704225353,53.70786516853932,2.987497258170652,72.72727272727273,61.88944843696932,179.0,71.0,Right,https://cdn.sofifa.net/players/251/806/23_120.png,"CM, CDM, CAM",Feyenoord
3402,Gabriel Martinelli,21,Premier League,Forward,Arsenal,50.125915004110176,27.74566473988439,38.18181818181818,13.71158392434988,28.679817905918057,74.23659497586868,10.211267605633804,22.24719101123595,3.5028032713405004,86.36363636363637,33.909307432631635,178.0,75.0,Right,https://cdn.sofifa.net/players/251/566/23_120.png,"LM, LW",Arsenal
3403,Tiago Maria Antunes Gouveia,21,Liga NOS,Forward,GD Estoril Praia,24.108929178616673,17.431192660550458,29.898989898989896,12.056737588652481,22.458270106221548,61.04663591184399,19.366197183098596,35.056179775280896,2.3382576375357305,0.0,40.14168537905567,0.0,0.0,,,,
3406,Goncalo Matias Ramos,21,Liga NOS,Forward,Benfica,64.08510470043787,22.839506172839506,12.525252525252524,0.0,10.01517450682853,56.10073734347196,4.225352112676057,17.528089887640448,19.467919741285353,69.6969696969697,24.814276469296363,185.0,82.0,Right,https://cdn.sofifa.net/players/256/903/23_120.png,ST,Benfica
3407,Bamo Meïté,21,Ligue 1,Midfielder,Lorient,3.970596747120449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.96969696969697,0.0,183.0,75.0,Right,https://cdn.sofifa.net/players/264/401/22_120.png,"CB, CDM",Lorient
3409,Nicolas Jackson,21,La Liga,Forward,Villarreal,66.42871383277705,32.38095238095238,26.262626262626263,4.7281323877068555,19.726858877086496,62.66770662322787,7.042253521126762,17.977528089887638,5.704252577319588,68.18181818181819,27.529454694616103,186.0,78.0,Right,https://cdn.sofifa.net/players/259/197/23_120.png,"ST, CAM, LM",Villarreal
3411,Vanderson,21,Ligue 1,Defender,Monaco,2.6470644980802995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.21212121212122,0.0,173.0,74.0,Right,https://cdn.sofifa.net/players/263/781/23_120.png,"RB, RM",Monaco
3412,Tom Krauß,21,Bundesliga,Midfielder,Schalke 04,10.978065435531654,9.589041095890412,7.474747474747474,2.6004728132387704,7.738998482549317,55.54199842088801,42.605633802816904,90.56179775280899,6.942858541041368,60.60606060606061,75.69190404022201,182.0,72.0,Right,https://cdn.sofifa.net/players/251/392/23_120.png,"CM, CDM",Schalke 04
3414,Mathias Ullereng Kjølø,21,Eredivisie,Midfielder,Twente,0.0,0.0,12.323232323232322,4.0189125295508275,2.5796661608497726,74.80751355875321,21.478873239436624,29.213483146067414,6.686303387334316,0.0,41.554225012297124,0.0,0.0,,,,
3417,Andrew da Silva Ventura,21,Liga NOS,Goalkeeper,Gil Vicente,0.0,0.0,0.0,0.0,0.0,61.14991505778232,0.0,0.0,3.296065050094381,0.0,15.27467702943775,189.0,76.0,Right,https://cdn.sofifa.net/players/263/673/23_120.png,GK,Gil Vicente
3418,Evann Guessand,21,Ligue 1,Forward,Nantes,24.670025525713488,16.279069767441857,18.78787878787879,3.309692671394799,39.15022761760243,54.58889531742847,22.535211267605636,38.651685393258425,15.092094031124827,68.18181818181819,41.571037885441186,185.0,79.0,Right,https://cdn.sofifa.net/players/258/444/23_120.png,"ST, LW",Nantes
3420,Folarin Balogun,21,Ligue 1,Forward,Reims,54.968739043734374,20.06369426751592,21.21212121212121,4.964539007092197,15.022761760242792,54.82805501835895,3.1690140845070425,6.067415730337078,3.490529610557357,69.6969696969697,17.828040540862542,178.0,70.0,Right,https://cdn.sofifa.net/players/247/463/23_120.png,ST,Reims
3423,Han-Noah Massengo,21,Ligue 1,Midfielder,Auxerre,0.0,0.0,16.161616161616163,3.7825059101654843,18.361153262518968,81.06759025213037,33.802816901408455,45.16853932584269,4.387886597938144,0.0,55.71354009872633,0.0,0.0,,,,
3433,Alejandro Baena Rodríguez,21,La Liga,Forward,Villarreal,27.612515940759206,13.725490196078432,29.090909090909086,6.619385342789598,18.361153262518968,72.99938732539698,11.267605633802818,31.23595505617977,0.7222858597429045,68.18181818181819,38.60646009275047,174.0,69.0,Right,https://cdn.sofifa.net/players/257/279/23_120.png,"RM, ST, CM",Villarreal
3437,Miguel Gutiérrez Ortega,21,La Liga,Defender,Girona FC,17.058860098739707,17.77777777777778,17.373737373737374,20.330969267139476,19.423368740515937,81.56812031140765,25.000000000000004,33.70786516853932,2.6327319587628866,0.0,46.84598717908027,0.0,0.0,,,,
3441,Joshua Gaston Kitolano,21,Eredivisie,Midfielder,Sparta Rotterdam,16.5729255531984,13.043478260869565,12.929292929292929,1.4184397163120566,13.505311077389987,70.68983009749095,33.45070422535211,46.51685393258426,7.463780525396445,69.6969696969697,53.56473228770322,170.0,71.0,Right,https://cdn.sofifa.net/players/242/531/23_120.png,CM,Sparta Rotterdam
3444,Malick Thiaw,21,Serie A,Midfielder,AC Milan,0.0,0.0,2.6262626262626263,0.0,1.0622154779969653,85.5489598206151,30.281690140845075,46.06741573033707,27.835051546391757,0.0,56.60462103899735,0.0,0.0,,,,
3447,Koki Saito,21,Eredivisie,Forward,Sparta Rotterdam,38.117728772356315,25.6,20.2020202020202,9.456264775413711,30.197268588770868,75.83395341407322,7.042253521126762,29.213483146067414,2.823778202795789,69.6969696969697,36.92480216796564,170.0,61.0,Right,https://cdn.sofifa.net/players/255/594/23_120.png,"ST, LM",Sparta Rotterdam
